order_placed_at_utc,order_category,item_count,actual_delivery_time_minutes,estimated_delivery_time_lower_minutes,estimated_delivery_time_upper_minutes,venue_location_h3_index,customer_location_h3_index,courier_supply_index,precipitation
2022-02-01T17:23:00.000000,Food delivery,4,33.741477163381774,30.0,40.0,881126d363fffff,881126d363fffff,1.66,0.7
2022-02-01T17:23:00.000000,Food delivery,2,52.805781000809084,35.0,45.0,881126d32bfffff,881126d369fffff,1.67,0.7
2022-02-01T17:31:00.000000,Food delivery,3,70.2268999398037,50.0,60.0,881126d331fffff,881126d329fffff,1.65,0.7
2022-02-01T17:32:00.000000,Food delivery,1,38.6268999398037,15.0,25.0,881126d305fffff,881126d305fffff,1.65,0.7
2022-02-01T17:33:00.000000,Food delivery,1,46.2321734148051,45.0,55.0,881126d253fffff,881126d219fffff,1.64,0.7
2022-02-01T17:33:00.000000,Food delivery,1,37.5967931398654,20.0,30.0,881126d33dfffff,881126d339fffff,1.63,0.7
2022-02-01T17:34:00.000000,Food delivery,1,49.71288965925996,35.0,45.0,881126d331fffff,881126d33dfffff,1.61,0.7
2022-02-01T17:34:00.000000,Food delivery,1,84.81519949303832,45.0,55.0,881126d267fffff,8808996995fffff,1.59,0.7
2022-02-01T17:37:00.000000,Food delivery,5,59.49473233961906,45.0,55.0,881126d20dfffff,881126d201fffff,1.56,0.7
2022-02-01T17:39:00.000000,Food delivery,1,31.542468030221702,35.0,45.0,881126d0c9fffff,881126d2a3fffff,1.52,0.7
2022-02-01T17:43:00.000000,Food delivery,1,45.19021376419439,30.0,40.0,881126d06dfffff,881126d061fffff,1.48,0.7
2022-02-01T17:46:00.000000,Food delivery,1,26.582177539712372,30.0,40.0,881126d339fffff,881126d335fffff,1.47,0.7
2022-02-01T17:48:00.000000,Food delivery,4,34.09884420641237,35.0,45.0,881126d33dfffff,881126d307fffff,1.47,0.7
2022-02-01T17:48:00.000000,Food delivery,2,34.51570383033918,35.0,45.0,881126d347fffff,881126d30dfffff,1.46,0.7
2022-02-01T17:57:00.000000,Food delivery,4,33.4531022862746,25.0,55.0,881126d06dfffff,881126d06dfffff,1.44,0.7
2022-02-01T17:58:00.000000,Food delivery,3,60.11270755441615,45.0,55.0,881126d045fffff,881126d06dfffff,1.42,0.7
2022-02-01T18:00:00.000000,Food delivery,2,43.616149424516166,5.0,10.0,881126d369fffff,881126d369fffff,1.41,0.8
2022-02-01T18:01:00.000000,Food delivery,2,40.535327226240966,40.0,50.0,881126d191fffff,881126d0e3fffff,1.4,0.8
2022-02-01T18:01:00.000000,Food delivery,2,44.95605015502966,55.0,65.0,881126d339fffff,881126d045fffff,1.4,0.8
2022-02-01T18:07:00.000000,Food delivery,4,39.47022434412692,25.0,35.0,881126d219fffff,881126d257fffff,1.39,0.8
2022-02-01T18:11:00.000000,Food delivery,1,31.69429954655572,25.0,35.0,881126d061fffff,881126d063fffff,1.38,0.8
2022-02-01T18:11:00.000000,Food delivery,4,55.86163800340005,35.0,45.0,881126d305fffff,881126d335fffff,1.38,0.8
2022-02-01T18:12:00.000000,Food delivery,4,63.604158342379286,35.0,45.0,881126d20dfffff,881126d21dfffff,1.38,0.8
2022-02-01T18:13:00.000000,Food delivery,2,54.006189676002414,35.0,45.0,881126d263fffff,881126d261fffff,1.39,0.8
2022-02-01T18:26:00.000000,Food delivery,3,35.11739254502123,30.0,40.0,881126d339fffff,881126d315fffff,1.37,0.8
2022-02-01T18:29:00.000000,Food delivery,1,67.78711429891494,30.0,40.0,881126d045fffff,881126d045fffff,1.37,0.8
2022-02-01T18:40:00.000000,Food delivery,1,15.869078137822179,15.0,25.0,881126d347fffff,881126d341fffff,1.36,0.8
2022-02-01T18:40:00.000000,Food delivery,4,48.44768378519457,45.0,55.0,881126d001fffff,881126d0c5fffff,1.37,0.8
2022-02-01T18:42:00.000000,Food delivery,3,27.121243608204193,25.0,35.0,881126d339fffff,881126d363fffff,1.37,0.8
2022-02-01T18:53:00.000000,Food delivery,1,20.920447632214945,15.0,25.0,881126d045fffff,881126d061fffff,1.37,0.8
2022-02-01T18:58:00.000000,Food delivery,1,33.51754550260278,30.0,40.0,881126d043fffff,881126d009fffff,1.37,0.8
2022-02-01T19:00:00.000000,Food delivery,1,35.537491675779286,25.0,35.0,881126d32bfffff,881126d33dfffff,1.38,0.3
2022-02-01T19:02:00.000000,Food delivery,1,16.120224344126918,10.0,20.0,881126d305fffff,881126d305fffff,1.39,0.3
2022-02-01T19:23:00.000000,Retail,14,30.877868253092167,50.0,60.0,881126d307fffff,8808996995fffff,1.39,0.3
2022-02-01T19:25:00.000000,Food delivery,3,31.501993892840964,15.0,25.0,881126d20dfffff,881126d201fffff,1.4,0.3
2022-02-01T19:40:00.000000,Food delivery,1,34.935327226240965,25.0,35.0,881126d331fffff,881126d305fffff,1.4,0.3
2022-02-01T20:08:00.000000,Food delivery,1,62.38532722624096,20.0,30.0,881126d22dfffff,881126d221fffff,1.4,0.6
2022-02-01T20:18:00.000000,Food delivery,2,32.97022434412692,30.0,40.0,881126d06dfffff,881126d061fffff,1.39,0.6
2022-02-01T20:45:00.000000,Food delivery,3,22.126811803342235,25.0,35.0,881126d06dfffff,881126d069fffff,1.37,0.6
2022-02-01T21:12:00.000000,Food delivery,6,34.06659196711477,20.0,30.0,881126d339fffff,881126d363fffff,1.32,0.6
2022-02-01T21:12:00.000000,Food delivery,3,25.133369961475534,15.0,25.0,881126d339fffff,881126d33dfffff,1.35,0.6
2022-02-01T21:21:00.000000,Food delivery,8,24.25182785229885,20.0,30.0,881126d339fffff,881126d307fffff,1.3,0.6
2022-02-01T22:34:00.000000,Food delivery,6,31.82059345241479,25.0,35.0,881126d2a1fffff,881126d2b7fffff,1.29,0.9
2022-02-02T05:38:00.000000,Food delivery,5,39.29353265776343,40.0,50.0,881126d04dfffff,881126d019fffff,1.27,0.0
2022-02-02T06:27:00.000000,Retail,5,34.90432687295336,30.0,40.0,881126d307fffff,881126d335fffff,1.28,0.0
2022-02-02T06:29:00.000000,Food delivery,1,47.05432687295336,20.0,30.0,881126d33dfffff,881126d33dfffff,1.28,0.0
2022-02-02T06:40:00.000000,Food delivery,2,38.13070632693413,45.0,55.0,881126d315fffff,881126d335fffff,1.29,0.0
2022-02-02T07:12:00.000000,Retail,20,55.179977380046864,45.0,55.0,881126d209fffff,88089968a7fffff,1.34,0.0
2022-02-02T07:24:00.000000,Food delivery,2,18.370447632214944,25.0,35.0,881126d339fffff,881126d33dfffff,1.37,0.0
2022-02-02T07:27:00.000000,Food delivery,2,39.053557677426916,45.0,55.0,881126d06dfffff,881126d053fffff,1.39,0.0
2022-02-02T07:36:00.000000,Food delivery,4,61.2697689529746,50.0,60.0,881126d219fffff,8808996d23fffff,1.44,0.0
2022-02-02T07:54:00.000000,Food delivery,7,48.703936059758675,35.0,45.0,881126d06dfffff,881126d33dfffff,1.5,0.0
2022-02-02T08:02:00.000000,Retail,7,18.472655701476295,25.0,35.0,881126d04dfffff,881126d069fffff,1.54,0.0
2022-02-02T08:02:00.000000,Food delivery,4,28.744732339619066,25.0,35.0,881126d191fffff,881126d19dfffff,1.56,0.0
2022-02-02T08:03:00.000000,Food delivery,1,18.22806567291907,20.0,30.0,881126d315fffff,881126d315fffff,1.56,0.0
2022-02-02T08:15:00.000000,Food delivery,4,21.598766175892127,25.0,35.0,881126d331fffff,881126d335fffff,1.6,0.0
2022-02-02T08:19:00.000000,Food delivery,2,13.881198369328631,20.0,30.0,881126d347fffff,881126d345fffff,1.62,0.0
2022-02-02T08:20:00.000000,Food delivery,3,21.6301264732654,20.0,30.0,881126d06dfffff,881126d061fffff,1.63,0.0
2022-02-02T08:24:00.000000,Retail,6,9.593566606503702,5.0,15.0,881126d307fffff,881126d303fffff,1.65,0.0
2022-02-02T08:29:00.000000,Food delivery,2,45.21984489759336,25.0,35.0,881126d04dfffff,881126d22dfffff,1.68,0.0
2022-02-02T08:30:00.000000,Food delivery,1,42.03370257295049,15.0,25.0,881126d221fffff,881126d263fffff,1.69,0.0
2022-02-02T08:44:00.000000,Retail,1,15.304419548694526,15.0,25.0,881126d323fffff,881126d33dfffff,1.73,0.0
2022-02-02T08:47:00.000000,Food delivery,2,26.601092133745965,35.0,45.0,881126d339fffff,881126d361fffff,1.74,0.0
2022-02-02T08:53:00.000000,Food delivery,4,47.24723545528224,25.0,35.0,881126d2b7fffff,881126d2b3fffff,1.76,0.0
2022-02-02T08:54:00.000000,Food delivery,1,42.60721553549654,30.0,40.0,881126d545fffff,881126d093fffff,1.75,0.0
2022-02-02T09:01:00.000000,Food delivery,2,30.64054886879654,25.0,35.0,881126d347fffff,881126d369fffff,1.75,0.0
2022-02-02T09:04:00.000000,Food delivery,1,28.570623081634935,25.0,35.0,881126d323fffff,881126d33dfffff,1.77,0.0
2022-02-02T09:05:00.000000,Food delivery,3,57.43867688181919,35.0,45.0,881126d237fffff,881126d057fffff,1.82,0.0
2022-02-02T09:05:00.000000,Food delivery,1,20.3842369249561,35.0,45.0,881126d331fffff,881126d339fffff,1.79,0.0
2022-02-02T09:05:00.000000,Food delivery,3,27.377395630507692,30.0,40.0,881126d33dfffff,881126d335fffff,1.78,0.0
2022-02-02T09:09:00.000000,Food delivery,1,46.770068459435855,25.0,35.0,881126d339fffff,881126d331fffff,1.84,0.0
2022-02-02T09:09:00.000000,Food delivery,1,97.3959628569012,70.0,80.0,881126d32bfffff,881126d043fffff,1.83,0.0
2022-02-02T09:10:00.000000,Food delivery,6,33.51101008670703,15.0,25.0,881126d345fffff,881126d347fffff,1.85,0.0
2022-02-02T09:10:00.000000,Food delivery,1,39.46101008670703,40.0,50.0,881126d307fffff,881126d335fffff,1.85,0.0
2022-02-02T09:17:00.000000,Food delivery,1,52.20340179273585,30.0,40.0,881126d067fffff,881126d061fffff,1.84,0.0
2022-02-02T09:17:00.000000,Food delivery,3,37.22201021511919,30.0,40.0,881126d06bfffff,881126d047fffff,1.82,0.0
2022-02-02T09:18:00.000000,Food delivery,1,43.112629523601214,30.0,40.0,881126d063fffff,881126d067fffff,1.83,0.0
2022-02-02T09:18:00.000000,Food delivery,2,23.338676881819186,15.0,35.0,881126d067fffff,881126d067fffff,1.82,0.0
2022-02-02T09:19:00.000000,Food delivery,1,40.86880394532226,35.0,45.0,881126d331fffff,881126d33bfffff,1.86,0.0
2022-02-02T09:19:00.000000,Food delivery,2,12.961010086707027,5.0,25.0,881126d315fffff,881126d315fffff,1.85,0.0
2022-02-02T09:20:00.000000,Food delivery,1,28.67679936719484,25.0,35.0,881126d311fffff,881126d311fffff,1.87,0.0
2022-02-02T09:23:00.000000,Food delivery,2,66.21012441926295,20.0,30.0,881126d339fffff,881126d315fffff,1.89,0.0
2022-02-02T09:24:00.000000,Food delivery,2,44.703676553380106,45.0,55.0,881126d315fffff,881126d22dfffff,1.92,0.0
2022-02-02T09:25:00.000000,Food delivery,4,33.90637038183431,15.0,35.0,881126d345fffff,881126d345fffff,1.94,0.0
2022-02-02T09:26:00.000000,Food delivery,1,42.816523974536196,25.0,35.0,881126c249fffff,881126d0b5fffff,1.95,0.0
2022-02-02T09:27:00.000000,Food delivery,1,28.133190641236197,25.0,35.0,881126d1ddfffff,881126d1c1fffff,1.95,0.0
2022-02-02T09:27:00.000000,Food delivery,4,64.5165239745362,30.0,40.0,881126d067fffff,881126d021fffff,1.95,0.0
2022-02-02T09:29:00.000000,Food delivery,1,12.883190641236201,5.0,25.0,881126d061fffff,881126d061fffff,1.95,0.0
2022-02-02T09:29:00.000000,Food delivery,5,45.213203611024,35.0,45.0,881126d061fffff,881126d061fffff,1.93,0.0
2022-02-02T09:31:00.000000,Food delivery,3,56.62034321998011,30.0,40.0,881126d33dfffff,881126d307fffff,1.92,0.0
2022-02-02T09:32:00.000000,Food delivery,2,62.77777510698895,45.0,55.0,881126d04dfffff,881126d267fffff,1.91,0.0
2022-02-02T09:33:00.000000,Food delivery,2,66.34444177368894,40.0,50.0,881126d067fffff,881126d001fffff,1.91,0.0
2022-02-02T09:33:00.000000,Food delivery,1,42.62777510698895,30.0,40.0,881126d339fffff,881126d307fffff,1.91,0.0
2022-02-02T09:33:00.000000,Food delivery,2,74.1370098866801,30.0,40.0,881126d331fffff,881126d33dfffff,1.92,0.0
2022-02-02T09:34:00.000000,Food delivery,3,90.91320361102402,40.0,50.0,881126d331fffff,881126d331fffff,1.93,0.0
2022-02-02T09:34:00.000000,Food delivery,3,52.40367655338011,50.0,60.0,881126d06dfffff,881126d1cdfffff,1.92,0.0
2022-02-02T09:35:00.000000,Food delivery,2,41.67303704853431,35.0,45.0,881126d32bfffff,881126d305fffff,1.94,0.0
2022-02-02T09:35:00.000000,Food delivery,4,59.77303704853431,45.0,55.0,881126d067fffff,881126d11bfffff,1.94,0.0
2022-02-02T09:35:00.000000,Retail,5,71.6397037152343,35.0,45.0,881126d331fffff,881126d333fffff,1.94,0.0
2022-02-02T09:36:00.000000,Food delivery,1,52.08970371523431,30.0,40.0,881126d061fffff,881126d061fffff,1.94,0.0
2022-02-02T09:36:00.000000,Food delivery,2,75.546536944424,35.0,45.0,881126d221fffff,881126d225fffff,1.93,0.0
2022-02-02T09:38:00.000000,Food delivery,1,31.760124419262958,20.0,30.0,881126d345fffff,881126d369fffff,1.89,0.0
2022-02-02T09:38:00.000000,Food delivery,2,68.46110844038894,35.0,45.0,881126d20dfffff,881126d21dfffff,1.91,0.0
2022-02-02T09:40:00.000000,Food delivery,1,31.38501212561736,25.0,35.0,881126d1cbfffff,881126d1cbfffff,1.88,0.0
2022-02-02T09:43:00.000000,Food delivery,1,55.053401792735855,35.0,45.0,881126d069fffff,881126d04bfffff,1.84,0.0
2022-02-02T09:48:00.000000,Food delivery,1,22.04116404283725,30.0,40.0,881126d1c1fffff,881126d1cbfffff,1.8,0.0
2022-02-02T09:52:00.000000,Retail,3,40.53442546704596,15.0,25.0,881126d1c1fffff,881126d1c7fffff,1.74,0.0
2022-02-02T09:54:00.000000,Food delivery,1,56.23911433410908,25.0,35.0,881126d331fffff,881126d339fffff,1.67,0.0
2022-02-02T09:54:00.000000,Food delivery,1,36.477601942555445,30.0,40.0,881126d347fffff,881126d347fffff,1.71,0.0
2022-02-02T09:58:00.000000,Food delivery,4,74.56201619477625,55.0,65.0,881126d263fffff,8808996d2dfffff,1.64,0.0
2022-02-02T09:59:00.000000,Food delivery,1,78.34853322743356,60.0,70.0,881126d331fffff,881126d001fffff,1.61,0.0
2022-02-02T10:00:00.000000,Food delivery,1,60.54654561667189,35.0,45.0,881126d33dfffff,881126d32bfffff,1.57,0.0
2022-02-02T10:12:00.000000,Food delivery,3,40.97633592630944,25.0,35.0,881126d335fffff,881126d323fffff,1.51,0.0
2022-02-02T10:12:00.000000,Food delivery,1,47.214683183798655,30.0,40.0,881126d06dfffff,881126d069fffff,1.52,0.0
2022-02-02T10:13:00.000000,Food delivery,2,46.580792211377315,35.0,45.0,881126d339fffff,881126d33dfffff,1.49,0.0
2022-02-02T10:16:00.000000,Food delivery,2,29.706880430794385,20.0,30.0,881126d191fffff,881126d19bfffff,1.48,0.0
2022-02-02T10:20:00.000000,Retail,37,55.93999447902578,40.0,50.0,881126d04dfffff,881126d067fffff,1.46,0.0
2022-02-02T10:24:00.000000,Food delivery,4,33.98030965548025,40.0,50.0,881126d0a9fffff,881126d053fffff,1.45,0.0
2022-02-02T10:24:00.000000,Food delivery,1,53.83030965548025,35.0,45.0,881126d219fffff,881126d215fffff,1.45,0.0
2022-02-02T10:26:00.000000,Food delivery,5,57.92332781232577,35.0,45.0,881126d263fffff,881126d263fffff,1.46,0.0
2022-02-02T10:28:00.000000,Food delivery,3,70.52354709749439,50.0,60.0,881126d339fffff,881126d345fffff,1.48,0.0
2022-02-02T10:29:00.000000,Food delivery,1,48.203936059758675,30.0,40.0,881126d331fffff,881126d335fffff,1.5,0.0
2022-02-02T10:29:00.000000,Food delivery,1,79.84300259300944,10.0,20.0,881126d045fffff,881126d045fffff,1.51,0.0
2022-02-02T10:31:00.000000,Food delivery,2,41.202336609869064,15.0,25.0,881126d729fffff,881126d72dfffff,1.53,0.0
2022-02-02T10:32:00.000000,Food delivery,1,45.87566732060989,35.0,45.0,881126d339fffff,881126d303fffff,1.55,0.0
2022-02-02T10:32:00.000000,Retail,13,57.10233660986906,40.0,50.0,881126d331fffff,881126d15dfffff,1.53,0.0
2022-02-02T10:37:00.000000,Food delivery,1,94.41139900621907,30.0,40.0,881126d307fffff,881126d305fffff,1.56,0.0
2022-02-02T10:39:00.000000,Food delivery,1,38.08566994326906,5.0,25.0,881126d1c5fffff,881126d1c5fffff,1.53,0.0
2022-02-02T10:39:00.000000,Food delivery,3,60.7893223680763,40.0,50.0,881126d061fffff,881126d029fffff,1.54,0.0
2022-02-02T10:42:00.000000,Food delivery,1,64.49300259300944,45.0,55.0,881126d06dfffff,881126d05dfffff,1.51,0.0
2022-02-02T10:46:00.000000,Food delivery,2,28.753936059758672,25.0,35.0,881126d301fffff,881126d347fffff,1.5,0.0
2022-02-02T10:50:00.000000,Food delivery,1,27.964125544677312,15.0,25.0,881126d1ddfffff,881126d1ddfffff,1.49,0.0
2022-02-02T10:51:00.000000,Food delivery,1,23.198844206412375,20.0,30.0,881126d2b5fffff,881126d0cbfffff,1.47,0.0
2022-02-02T10:58:00.000000,Food delivery,4,30.780309655480245,30.0,40.0,881126d311fffff,881126d311fffff,1.45,0.0
2022-02-02T10:58:00.000000,Food delivery,1,49.38999447902577,50.0,60.0,881126d06dfffff,881126d001fffff,1.46,0.0
2022-02-02T11:09:00.000000,Food delivery,4,51.8864356195746,40.0,50.0,881126d339fffff,881126d307fffff,1.44,0.0
2022-02-02T11:15:00.000000,Food delivery,1,31.45835240851258,20.0,30.0,881126d319fffff,881126d225fffff,1.43,0.0
2022-02-02T11:18:00.000000,Food delivery,2,44.379374221116144,35.0,45.0,881126d259fffff,881126d25bfffff,1.42,0.0
2022-02-02T11:21:00.000000,Food delivery,2,26.375019075212585,25.0,35.0,881126d06bfffff,881126d045fffff,1.43,0.0
2022-02-02T11:22:00.000000,Food delivery,2,25.98281609121616,20.0,30.0,881126d061fffff,881126d061fffff,1.41,0.0
2022-02-02T11:22:00.000000,Retail,3,6.829374221116145,5.0,10.0,881126d363fffff,881126d363fffff,1.42,0.0
2022-02-02T11:30:00.000000,Food delivery,1,31.079374221116144,20.0,30.0,881126d06dfffff,881126d06dfffff,1.42,0.0
2022-02-02T11:35:00.000000,Food delivery,2,45.4531022862746,45.0,55.0,881126d305fffff,881126d335fffff,1.44,0.0
2022-02-02T11:46:00.000000,Food delivery,1,36.07501907521258,5.0,25.0,881126d045fffff,881126d045fffff,1.43,0.0
2022-02-02T11:49:00.000000,Food delivery,1,45.258352408512586,45.0,55.0,881126d331fffff,881126d06dfffff,1.43,0.0
2022-02-02T11:55:00.000000,Food delivery,2,30.95835240851258,15.0,25.0,881126d06dfffff,881126d06dfffff,1.43,0.0
2022-02-02T11:55:00.000000,Food delivery,1,19.263642988880243,20.0,30.0,881126d33dfffff,881126d335fffff,1.45,0.0
2022-02-02T11:58:00.000000,Retail,10,20.073327812325772,20.0,30.0,881126d363fffff,881126d32bfffff,1.46,0.0
2022-02-02T12:02:00.000000,Food delivery,1,20.106661145725774,20.0,30.0,881126d301fffff,881126d301fffff,1.46,0.0
2022-02-02T12:03:00.000000,Food delivery,3,26.006661145725772,20.0,30.0,881126c35bfffff,881126c229fffff,1.46,0.0
2022-02-02T12:05:00.000000,Food delivery,2,31.893002593009435,25.0,35.0,881126d04dfffff,881126d041fffff,1.51,0.0
2022-02-02T12:05:00.000000,Food delivery,1,18.753936059758672,10.0,20.0,881126d061fffff,881126d317fffff,1.5,0.0
2022-02-02T12:05:00.000000,Food delivery,2,39.87354709749439,20.0,30.0,881126d337fffff,881126d317fffff,1.48,0.0
2022-02-02T12:08:00.000000,Food delivery,1,25.087269393058676,25.0,35.0,881126d0a9fffff,881126c249fffff,1.5,0.0
2022-02-02T12:11:00.000000,Food delivery,3,25.176335926309434,30.0,40.0,881126d22dfffff,881126d353fffff,1.51,0.0
2022-02-02T12:12:00.000000,Food delivery,3,26.88134985049866,25.0,35.0,881126d307fffff,881126d315fffff,1.52,0.0
2022-02-02T12:21:00.000000,Food delivery,1,55.28134985049866,30.0,40.0,881126d219fffff,881126d255fffff,1.52,0.0
2022-02-02T12:23:00.000000,Food delivery,2,43.55966925970944,25.0,35.0,881126d04dfffff,881126d055fffff,1.51,0.0
2022-02-02T12:29:00.000000,Retail,19,38.170602726458675,25.0,35.0,881126d06dfffff,881126d063fffff,1.5,0.0
2022-02-02T12:31:00.000000,Food delivery,1,20.797458877977313,15.0,25.0,881126d1d5fffff,881126d1d9fffff,1.49,0.0
2022-02-02T12:36:00.000000,Food delivery,3,39.864125544677314,35.0,45.0,881126d191fffff,881126d1cbfffff,1.49,0.0
2022-02-02T12:41:00.000000,Retail,9,12.923327812325773,5.0,15.0,881126d363fffff,881126d363fffff,1.46,0.0
2022-02-02T12:41:00.000000,Retail,13,19.406880430794388,25.0,35.0,881126d363fffff,881126d347fffff,1.48,0.0
2022-02-02T12:44:00.000000,Food delivery,2,38.32332781232577,20.0,30.0,881126d04dfffff,881126d31bfffff,1.46,0.0
2022-02-02T12:52:00.000000,Food delivery,7,54.17332781232577,40.0,50.0,881126d33dfffff,881126d237fffff,1.46,0.0
2022-02-02T12:59:00.000000,Food delivery,1,30.573327812325772,20.0,30.0,881126d33dfffff,881126d303fffff,1.46,0.0
2022-02-02T13:01:00.000000,Food delivery,2,27.696976322180248,25.0,35.0,881126d339fffff,881126d339fffff,1.45,0.0
2022-02-02T13:10:00.000000,Food delivery,1,29.082177539712372,15.0,25.0,881126d32bfffff,881126d33dfffff,1.47,0.0
2022-02-02T13:11:00.000000,Retail,1,28.798844206412372,35.0,45.0,881126d04dfffff,881126d029fffff,1.47,0.0
2022-02-02T13:17:00.000000,Food delivery,4,19.680792211377312,10.0,20.0,881126d339fffff,881126d307fffff,1.49,0.0
2022-02-02T13:28:00.000000,Food delivery,8,31.40233660986906,30.0,40.0,881126d259fffff,8808996d67fffff,1.53,0.0
2022-02-02T13:33:00.000000,Food delivery,1,22.828065672919067,15.0,25.0,881126d339fffff,881126d33dfffff,1.56,0.0
2022-02-02T13:34:00.000000,Food delivery,1,29.948532826438317,20.0,30.0,881126d339fffff,881126d159fffff,1.59,0.0
2022-02-02T13:37:00.000000,Food delivery,6,27.046793139865393,20.0,30.0,881126d339fffff,881126d303fffff,1.63,0.0
2022-02-02T13:41:00.000000,Food delivery,4,57.77244766740908,60.0,70.0,881126d339fffff,881126d117fffff,1.67,0.0
2022-02-02T13:52:00.000000,Retail,44,45.86775880044596,30.0,40.0,881126d331fffff,881126d335fffff,1.74,0.0
2022-02-02T13:55:00.000000,Food delivery,1,9.5842369249561,10.0,20.0,881126d33dfffff,881126d33dfffff,1.79,0.0
2022-02-02T14:02:00.000000,Food delivery,3,35.23673512603585,30.0,40.0,881126d339fffff,881126d307fffff,1.84,0.0
2022-02-02T14:04:00.000000,Food delivery,2,45.218345458917355,40.0,50.0,881126d02dfffff,881126d317fffff,1.88,0.0
2022-02-02T14:06:00.000000,Food delivery,1,18.22777510698895,5.0,15.0,881126d061fffff,881126d061fffff,1.91,0.0
2022-02-02T14:07:00.000000,Food delivery,2,33.82303704853431,35.0,45.0,881126d339fffff,881126d305fffff,1.94,0.0
2022-02-02T14:09:00.000000,Food delivery,2,55.25637038183431,50.0,60.0,881126d259fffff,88089968bdfffff,1.94,0.0
2022-02-02T14:24:00.000000,Food delivery,2,26.254511692404385,25.0,35.0,881126d339fffff,881126d339fffff,1.97,0.0
2022-02-02T14:26:00.000000,Food delivery,1,42.47303704853431,50.0,60.0,881126d331fffff,881126d22dfffff,1.94,0.0
2022-02-02T14:26:00.000000,Food delivery,2,29.2665239745362,20.0,30.0,881126d04dfffff,881126d069fffff,1.95,0.0
2022-02-02T14:27:00.000000,Food delivery,6,50.729870277724004,40.0,50.0,881126d20dfffff,881126d26bfffff,1.93,0.0
2022-02-02T14:28:00.000000,Food delivery,2,6.44444177368895,5.0,25.0,881126d339fffff,881126d339fffff,1.91,0.0
2022-02-02T14:39:00.000000,Food delivery,3,26.063203611024004,20.0,30.0,881126d33dfffff,881126d33dfffff,1.93,0.0
2022-02-02T14:39:00.000000,Retail,8,12.103676553380108,5.0,15.0,881126d363fffff,881126d305fffff,1.92,0.0
